-86.6025403784439,50.0000000000000
-80.8290376865477,46.6666666666667
-75.0555349946514,43.3333333333334
-69.2820323027552,40.0000000000000
-63.5085296108589,36.6666666666667
-57.7350269189626,33.3333333333334
-51.9615242270664,30.0000000000000
-46.1880215351701,26.6666666666667
-40.4145188432738,23.3333333333334
-34.6410161513776,20.0000000000000
-28.8675134594813,16.6666666666667
-23.0940107675851,13.3333333333333
-17.3205080756888,10.0000000000000
-11.5470053837925,6.66666666666667
-5.77350269189626,3.33333333333334
0.0,0.0
5.77350269189626,-3.33333333333334
11.5470053837925,-6.66666666666667
17.3205080756888,-10.0000000000000
23.0940107675851,-13.3333333333333
28.8675134594813,-16.6666666666667
34.6410161513776,-20.0000000000000
40.4145188432738,-23.3333333333334
46.1880215351701,-26.6666666666667
51.9615242270664,-30.0000000000000
57.7350269189626,-33.3333333333334
63.5085296108589,-36.6666666666667
69.2820323027552,-40.0000000000000
75.0555349946514,-43.3333333333334
80.8290376865477,-46.6666666666667
86.6025403784439,-50.0000000000000
