-150,0
-139.655172413793,0.0
-129.310344827586,0.0
-118.965517241379,0.0
-108.620689655172,0.0
-98.2758620689655,0.0
-87.9310344827587,0.0
-77.5862068965516,0.0
-67.2413793103448,0.0
-56.8965517241380,0.0
-46.5517241379309,0.0
-36.2068965517241,0.0
-25.8620689655171,0.0
-15.5172413793104,0.0
-5.17241379310338,0.0
5.17241379310328,0.0
15.5172413793103,0.0
25.8620689655172,0.0
36.2068965517242,0.0
46.5517241379311,0.0
56.8965517241380,0.0
67.2413793103448,0.0
77.5862068965517,0.0
87.9310344827586,0.0
98.2758620689655,0.0
108.620689655172,0.0
118.965517241379,0.0
129.310344827586,0.0
139.655172413793,0.0
150,0
